URL,CCPA,gpc_json,usp_string_off,usp_off_version,usp_string_on,usp_on_version,Optanon_w/GPC=off,Optanon_w/GPC=on,packet_gpc_off,packets_gpc_on,percentage_change
hiexpress.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
salemwebnetwork.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
anheuser-busch.com,TRUE,json_err,0,0,0,0,0,1,697,831,19.22525108
poststar.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,871,748,-14.1216992
fooddive.com,TRUE,NOT_FOUND,1NNN,1,1NNN,1,,,,,
sapjam.com,TRUE,json_err,0,0,0,0,,,,,
rennlist.com,TRUE,NOT_FOUND,1---,1,1---,1,,0,,,
swoop.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wayofleaf.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
blackfriday.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
sayweee.com,TRUE,NOT_FOUND,0,0,0,0,,0,,,
wyndhamdestinations.com,TRUE,json_err,0,0,0,0,0,1,575,434,-24.52173913
premierinc.com,TRUE,json_err,0,0,0,0,0,1,789,804,1.901140684
onemedical.com,TRUE,TRUE,4,4,4,4,,,821,241,-70.6455542
motorpasion.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
jiffyshirts.com,TRUE,NOT_FOUND,1NN-,1,1NN-,1,,,,,
fox43.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,0,0,,,
healthsherpa.com,TRUE,NOT_FOUND,1-N-,1,1-Y-,1,,,1027,824,-19.76630964
healthygem.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
triviatoday.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
capitaliq.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ksn.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,728,749,2.884615385
poughkeepsiejournal.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
innerbody.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
westgateresorts.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
kenoshanews.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,792,709,-10.47979798
agingcare.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
tyla.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
nuts.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
constructiondive.com,TRUE,NOT_FOUND,1NNN,1,1NNN,1,,,,,
bmwblog.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
hybris.com,TRUE,json_err,0,0,0,0,,,,,
journera.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ladypopular.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
postie.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
southcoasttoday.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
wmtw.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
egym.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
relayhealth.com,TRUE,json_err,0,0,0,0,,,,,
wwmt.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
wspa.com,TRUE,NOT_FOUND,1YNN,1,4,4,,,,,
twdcns.net,TRUE,json_err,1YNY,1,1YYY,1,,,1049,708,-32.50714967
visible.com,TRUE,json_err,0,0,0,0,,,,,
localsyr.com,TRUE,json_err,1YNN,1,1YYN,1,,,842,798,-5.225653207
theadvertiser.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
eagletribune.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
nutrisystem.com,TRUE,json_err,0,0,0,0,,,,,
internetnews.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
universalmusic.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ecoatm.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
jbhunt.com,TRUE,NOT_FOUND,0,0,0,0,0,1,848,214,-74.76415094
ga.com,TRUE,json_err,0,0,undefined,undefined,,,,,
crowneplaza.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
sweepstakesalerts.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
cambiumlearning.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
newengland.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
teencounseling.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
techworld.com,TRUE,json_err,1---,1,1---,1,,,,,
stackpath.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
columbiatribune.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
dailybulletin.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
kensington.com,TRUE,NOT_FOUND,0,0,0,0,0,1,1034,899,-13.05609284
coldstonecreamery.com,TRUE,NOT_FOUND,1---,1,0,0,,,,,
billabong.com,TRUE,json_err,0,0,0,0,,,,,
sperry.com,TRUE,json_err,0,0,0,0,0,1,697,1025,47.05882353
healtheintent.com,TRUE,json_err,0,0,0,0,,,,,
caller.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
dontpayfull.com,TRUE,json_err,0,0,0,0,,,,,
rakutenadvertising.com,TRUE,json_err,0,0,0,0,,,,,
sheplers.com,TRUE,json_err,0,0,0,0,,,,,
qconline.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,813,941,15.74415744
wgnradio.com,TRUE,NOT_FOUND,1YNN,1,4,4,0,1,777,835,7.464607465
bleedinggreennation.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
neutrogena.com,TRUE,NOT_FOUND,0,0,0,0,0,1,973,897,-7.810894142
warhistoryonline.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
allsides.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
bananarepublicfactory.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
dentrixascend.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
cookingchanneltv.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
apkonline.net,TRUE,json_err,0,0,0,0,,,,,
gamedaynews.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
transactcampus.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
closerweekly.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
teletech.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
jamesavery.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
harryanddavid.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
hiddenremote.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
siliconvalley.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
nissannews.com,TRUE,json_err,0,0,0,0,,,,,
alida.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
trk-apeirian.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
segway.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
faithfulcounseling.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
olay.com,TRUE,NOT_FOUND,0,0,0,0,0,1,1000,536,-46.4
appoptics.com,TRUE,json_err,0,0,0,0,,,,,
themeateater.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
platts.com,TRUE,json_err,0,0,0,0,,,,,
snow-forecast.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
wisden.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
nation.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
arrowheadpride.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
fcw.com,TRUE,json_err,1YNY,1,1YNY,1,,,,,
truevalue.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
lowellsun.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
javaworld.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
prideofdetroit.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
avanquest.com,TRUE,json_err,0,0,0,0,0,1,358,476,32.96089385
kith.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
drugwatch.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
kxly.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
davidyurman.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
eventful.com,TRUE,json_err,0,0,0,0,,,,,
funker530.com,TRUE,json_err,0,0,0,0,,,,,
deledao.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
pngaming.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
courierpress.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
onechicagocenter.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
foodbusinessnews.net,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
marinsoftware.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
jackpotmasterslots.com,TRUE,json_err,0,0,0,0,,,,,
bloggingtheboys.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
vineyardvines.com,TRUE,json_err,0,0,0,0,,,,,
netscout.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
fox61.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,0,0,,,
havenlife.com,TRUE,json_err,0,0,0,0,,,,,
wgme.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
pennfoster.com,TRUE,json_err,0,0,0,0,,,,,
ookla.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
conocophillips.com,TRUE,NOT_FOUND,0,0,0,0,0,1,602,726,20.59800664
endicia.com,TRUE,json_err,0,0,0,0,,,,,
womansworld.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
sweat.com,TRUE,NOT_FOUND,0,0,0,0,0,1,873,675,-22.68041237
relatedsearches.net,TRUE,NOT_FOUND,0,0,0,0,,,,,
greatfallstribune.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
ksby.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ultainc.com,TRUE,json_err,0,0,0,0,,,,,
lesliespool.com,TRUE,NOT_FOUND,0,0,0,0,0,1,1108,1055,-4.783393502
americanfreight.com,TRUE,NOT_FOUND,0,0,0,0,0,1,913,881,-3.504928806
news4sanantonio.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
montereyherald.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
youniqueproducts.com,TRUE,NOT_FOUND,1-N-,1,1-N-,1,,,,,
moneylion.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
sitefinity.com,TRUE,json_err,0,0,0,0,,,,,
estately.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
pasadenastarnews.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
bobsredmill.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wpbf.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
elanco.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
kark.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,921,851,-7.600434311
netcredit.com,TRUE,NOT_FOUND,1-N-,1,1-Y-,1,,,193,482,149.7409326
smartcitiesdive.com,TRUE,NOT_FOUND,1NNN,1,1NNN,1,,,,,
abc3340.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
auburnpub.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,894,936,4.697986577
componentsearchengine.com,TRUE,json_err,0,0,0,0,,,,,
darkhorizons.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
shi.com,TRUE,json_err,0,0,0,0,0,1,773,739,-4.398447607
bradfordexchange.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
rsmus.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
prana.com,TRUE,NOT_FOUND,0,0,0,0,0,1,693,809,16.73881674
blair.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
nexxtwifi.com,TRUE,json_err,0,0,0,0,,,,,
hippo.com,TRUE,NOT_FOUND,0,0,0,0,0,1,1264,831,-34.25632911
serenaandlily.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
meundies.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
photoaffections.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
baskinrobbins.com,TRUE,json_err,0,0,0,0,,,,,
netpulse.com,TRUE,json_err,1---,1,1---,1,,,,,
everquote.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
druryhotels.com,TRUE,NOT_FOUND,0,0,0,0,0,1,75,625,733.3333333
madonna.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
shreveporttimes.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
healthcaredive.com,TRUE,NOT_FOUND,1NNN,1,1NNN,1,,,,,
kesq.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
tandemdiabetes.com,TRUE,NOT_FOUND,0,0,0,0,0,1,383,821,114.3603133
greenchef.com,TRUE,NOT_FOUND,1-N-,1,1-Y-,1,,,962,633,-34.1995842
wcfcourier.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,913,839,-8.105147864
theundefeated.com,TRUE,NOT_FOUND,1YNY,1,1YYY,1,,,1105,758,-31.40271493
tide-forecast.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
wjhl.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,799,887,11.01376721
kajabimail.net,TRUE,json_err,0,0,0,0,,,,,
accountsupport.com,TRUE,json_err,0,0,0,0,0,1,641,652,1.716068643
travelawaits.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
kyocera.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
sanrio.com,TRUE,TRUE,0,0,0,0,,,1004,642,-36.05577689
kerbalspaceprogram.com,TRUE,NOT_FOUND,0,0,0,0,0,1,718,737,2.646239554
lifestylelatino.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
wpde.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
howrse.com,TRUE,json_err,0,0,0,0,,,,,
patriotledger.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
govplanet.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
collegefactual.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
telltale.com,TRUE,json_err,0,0,0,0,,,,,
chroniclebooks.com,TRUE,TRUE,0,0,0,0,,,1547,758,-51.00193924
head.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
bridesblush.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
sensicomfort.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
midserved.com,TRUE,json_err,0,0,0,0,,,,,
perficient.com,TRUE,NOT_FOUND,4,4,4,4,0,1,774,700,-9.560723514
quizscape.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
azdailysun.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,1101,838,-23.88737511
raisingcanes.com,TRUE,json_err,0,0,0,0,,,,,
tile.com,TRUE,NOT_FOUND,0,0,0,0,0,1,322,371,15.2173913
bluera.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
foundationmedicine.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
aerogarden.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ruggable.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
officer.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
herald-review.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,1015,856,-15.66502463
keyt.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
giveitlove.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
wtol.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
brucespringsteen.net,TRUE,NOT_FOUND,0,0,0,0,0,1,593,634,6.913996627
andersenwindows.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
pirateship.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
virtuoso.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wdtn.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
naturallife.com,TRUE,TRUE,0,0,0,0,,,932,938,0.643776824
abcnews4.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
bigblueview.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
avigilon.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
metropolismag.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
peoplelooker.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
codeguru.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
markit.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
alllaw.com,TRUE,json_err,0,0,0,0,0,0,,,
videojet.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
sgvtribune.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
oneplace.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
stacksocial.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
spy.com,TRUE,NOT_FOUND,1---,1,1---,1,0,1,705,544,-22.83687943
the-gadgeteer.com,TRUE,json_err,0,0,0,0,,,,,
gomotive.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
meliopayments.com,TRUE,TRUE,0,0,undefined,undefined,,,1115,751,-32.64573991
synacor.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
dollywood.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
cappex.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
trk-aspernatur.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
everydaywinner.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
kimberly-clark.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
oviahealth.com,TRUE,NOT_FOUND,0,0,0,0,0,1,363,243,-33.05785124
kitsapsun.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
tihealth.com,TRUE,json_err,0,0,0,0,,,,,
darden.com,TRUE,NOT_FOUND,0,0,0,0,0,1,625,577,-7.68
koalaonmattress.com,TRUE,json_err,0,0,0,0,,,,,
cashnetusa.com,TRUE,NOT_FOUND,1-N-,1,1-Y-,1,,,896,742,-17.1875
honest.com,TRUE,json_err,0,0,0,0,0,1,763,846,10.87811271
dekudeals.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
longandfoster.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
wyndham.com,TRUE,json_err,0,0,0,0,,,,,
delcotimes.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
leapfrog.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
gwinnettdailypost.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
dexknows.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
nwfdailynews.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
wqad.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,0,0,,,
news-herald.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
huntingnet.com,TRUE,json_err,1---,1,1---,1,0,0,,,
counton2.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,767,934,21.77314211
theeagle.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,812,638,-21.42857143
ticketnetwork.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
rochesterfirst.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,918,796,-13.28976035
freeform.com,TRUE,NOT_FOUND,1YNY,1,1YYY,1,0,1,682,713,4.545454545
nyra.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
armstrongceilings.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
uspharmacist.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
cinemanow.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
simplemost.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
bamsmackpow.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
kfoxtv.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
rrstar.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
finegardening.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
mymonat.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
rollingout.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
gem.com,TRUE,json_err,0,0,0,0,0,1,961,864,-10.09365245
horseracingnation.com,TRUE,json_err,0,0,0,0,,,,,
purehockey.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
greeleytribune.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
rightsignature.com,TRUE,json_err,0,0,0,0,,,,,
havenly.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
nwahomepage.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,0,1,781,776,-0.640204866
telltalegames.com,TRUE,json_err,0,0,0,0,,,,,
gfuel.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
domyown.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
campspot.com,TRUE,json_err,0,0,0,0,,,,,
rocketmoney.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
metrowestdailynews.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
citybeat.com,TRUE,NOT_FOUND,1YNN,1,1YNN,1,,,,,
wheresthematch.com,TRUE,NOT_FOUND,1---,1,0,0,,,,,
bavarianfootballworks.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
wolverine.com,TRUE,NOT_FOUND,0,0,0,0,0,1,681,648,-4.845814978
ticketsmarter.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
weartv.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
foxmovies.com,TRUE,json_err,1YNY,1,1YYY,1,,,331,730,120.5438066
cbsaustin.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
wearpact.com,TRUE,json_err,1-N-,1,1-N-,1,,,,,
foxbaltimore.com,TRUE,NOT_FOUND,4,4,4,4,,,,,
crowdsignal.com,TRUE,NOT_FOUND,1---,1,1YYN,1,,,1844,1626,-11.82212581
belden.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
finehomebuilding.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
outrigger.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
mynews13.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
nearmap.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
daybreakgames.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
interiordesign.net,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
wnct.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,770,882,14.54545455
worx.com,TRUE,NOT_FOUND,0,0,0,0,0,1,79,974,1132.911392
postcrescent.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
securitymetrics.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
jconline.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
ocala.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
janieandjack.com,TRUE,json_err,0,0,0,0,,,,,
2news.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
police1.com,TRUE,NOT_FOUND,1YN-,1,1YN-,1,,,,,
thefashionball.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
lytx.com,TRUE,NOT_FOUND,0,0,0,0,0,1,760,862,13.42105263
beautylish.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wsav.com,TRUE,NOT_FOUND,4,4,1YYN,1, , ,702,763,8.689458689
rv.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
gymboree.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
shopzilla.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
sycle.net,TRUE,NOT_FOUND,0,0,0,0,,,,,
noodles.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
carlsjr.com,TRUE,NOT_FOUND,0,0,0,0,0,1,733,881,20.19099591
thetandd.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,837,893,6.690561529
